0.0100000000000000002,0.0650944794636545421,0.130188958927309084,0.195283438390963848,0.260377917854618168,0.325472397318273043,0.390566876781927586,0.455661356245582239,0.520755835709236337,0.585850315172891323,0.650944794636546087
0.0200000000000000004,0.0650944772288142848,0.13018895445762857,0.195283431686443076,0.260377908915257139,0.325472386144071812,0.390566863372886042,0.455661340601699938,0.520755817830514278,0.585850295059328952,0.650944772288143625
0.0299999999999999989,0.0650944675445011556,0.130188935089002311,0.195283402633503411,0.260377870178004622,0.325472337722505611,0.390566805267006767,0.455661272811508256,0.520755740356009245,0.585850207900510567,0.650944675445011223
0.0400000000000000008,0.0650944414713085923,0.130188882942617185,0.195283324413925929,0.260377765885234369,0.325472207356543419,0.390566648827851748,0.455661090299160132,0.520755531770468738,0.585849973241777455,0.650944414713086839
0.0500000000000000028,0.0650943864939214911,0.130188772987842982,0.195283159481764834,0.260377545975685964,0.325471932469607594,0.390566318963529613,0.455660705457450299,0.520755091951371929,0.585849478445293004,0.650943864939215189
0.0600000000000000047,0.0650942865208013477,0.130188573041602695,0.195282859562404099,0.260377146083205391,0.325471432604006738,0.390565719124808197,0.455660005645610267,0.520754292166410782,0.58584857868721274,0.650942865208013477
0.0699999999999999928,0.0650941218835445201,0.13018824376708904,0.195282365650633533,0.26037648753417808,0.325470609417722656,0.390564731301266954,0.45565885318481214,0.520752975068356161,0.585847096951900959,0.650941218835445312
0.0800000000000000017,0.0650938693357306503,0.130187738671461301,0.195281608007192131,0.260375477342922601,0.325469346678653459,0.390563216014384207,0.455657085350114621,0.520750954685845202,0.58584482402157545,0.650938693357306919
0.0899999999999999967,0.0650935020510439999,0.130187004102088,0.195280506153131916,0.260374008204176,0.325467510255220249,0.390561012306263833,0.455654514357308249,0.520748016408351999,0.585841518459395694,0.650935020510440498
0.0999999999999999917,0.0650929896204086311,0.130185979240817262,0.195278968861226004,0.260371958481634524,0.325464948102043294,0.390557937722451953,0.455650927342861112,0.520743916963269049,0.585836906583678596,0.650929896204086589
0.110000000000000001,0.0650922980478353119,0.130184596095670624,0.19527689414350613,0.260369192191341248,0.325461490239176199,0.390553788287012149,0.455646086334847045,0.520738384382682495,0.585830682430517613,0.650922980478352398
